DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,DP[Bar],Temperature[C],Velocity[m/s],Quality,GVF[%],GasDen[kg/m3],GasVisc[cP],LiqDen[kg/m3],LiqVisc[cP],Qg[m3/d],Ql[m3/d],Qo[m3/d],GOR,GWR,WLR,Meter,pad,shrinkage,Fp,Ft,Fz,Gas Rate Act m3/d,Liq Rate Act m3/d,GVF,Bo
04/12/21 09:55:16 AM,40,LCA-3013,C1-052,,,1321.9251631037641,58.35202246,186557.43228228972,,4230.81465960766,,,20.669605168190397,14.276471753134079,8.620385791956481,,29.71697328,0.047002155999999996,58.35202246,8.894423811000001,0.781263838,98.55391222131121,80.4167670256275,1.46275735729e-05,706.1016481181032,0.0004621095796572,2004.291745296336,29.4090993698112,20.669605168190397,13067.47461895375,21641.42496457211,0.3764877243517124,C1-052,K3,0.6906988129170911,0.0109601927965622,1.1482356888563896,0.7373523859254498,2004.291745296336,29.28999096014688,98.33622012079711,1.4478090613426844
04/12/21 09:55:17 AM,40,LCA-3013,C1-052,,,1312.659706351284,58.21117234,187707.51627802878,,4268.75246098335,,,21.606662540692806,14.961655733437441,8.99228411833248,,29.67186535,0.048131912,58.21117234,9.017680057,0.807613334,98.50945063100693,79.8367219040862,1.45938618216e-05,706.541380372204,0.0004632343771580001,2030.4398226476565,30.72264414266305,21.606662540692806,12545.90532106188,20874.286644852706,0.37539896042061965,C1-052,K3,0.6924556583072224,0.011036697226099908,1.1477478211403391,0.7373523859254498,2030.4398226476565,30.598946659025287,98.28466138773709,1.4441357912282797
04/12/21 09:55:17 AM,40,LCA-3013,C1-052,,,1312.5801435808141,58.58402175,187592.65729583614,,4306.507201050539,,,21.76363736331552,15.07389644809728,9.03974050653984,,29.63472812,0.048203893,58.58402175,9.030575661,0.8121626670000001,98.50146249701271,79.6797746582089,1.45980901534e-05,706.325406393266,0.0004602568853068,2033.0505320589327,30.929515060256637,21.76363736331552,12444.868381692726,20751.99582998222,0.3748808412246363,C1-052,K3,0.692618434890191,0.01103735879733219,1.1490392732888182,0.7373523859254498,2033.0505320589327,30.80337786985536,98.27437011376932,1.4437963958590587
04/12/21 09:55:17 AM,40,LCA-3013,C1-052,,,1312.46336870076,58.88010328,187697.23515951267,,4343.685899521421,,,21.51407485442592,14.904257630310724,8.92013667116256,,29.60072633,0.04827249,58.88010328,9.048493962,0.812687713,98.5224830491567,79.5515275115103,1.46012683599e-05,706.139490139592,0.0004578924445455,2037.7803667427224,30.56008071229632,21.51407485442592,12593.531312676292,21041.968534664855,0.3744118972464683,C1-052,K3,0.6927677685961285,0.011038329934077475,1.1500648217214773,0.7373523859254498,2037.7803667427224,30.43421152558848,98.29727359294942,1.4434851696788198
04/12/21 09:55:17 AM,40,LCA-3013,C1-052,,,1313.075713915392,59.17855304,187742.56569800602,,4380.443245027372,,,21.31900083610272,14.769237260698562,8.398537902478079,,28.54934616,0.048184124,59.17855304,9.054911386,0.8109010109999999,98.5588349827504,79.4727228658988,1.46070027116e-05,701.8745147069528,0.0004555448115771,2040.527673399203,29.837376833310717,21.31900083610272,12711.730631993794,22354.19639442367,0.3625094703019604,C1-052,K3,0.6927734265898408,0.011033239378708277,1.1510985730790697,0.7373523859254498,2040.527673399203,29.7175387385808,98.33781259820873,1.4434733804997026
04/12/21 09:55:18 AM,40,LCA-3013,C1-052,,,1313.6027376257641,59.14124619,187641.151258242,,4417.2160690638,,,21.296090477131198,14.75082903340224,8.447816160311039,,28.69041053,0.04811218,59.14124619,9.044747704,0.809958278,98.555880723222,79.5237988346468,1.46083496005e-05,702.406881457868,0.0004558369051341,2038.127857834507,29.8642730036832,21.296090477131198,12720.719007273523,22211.793876363576,0.36415127218723775,C1-052,K3,0.6926543183708961,0.011028861877059369,1.1509693519772166,0.7373523859254498,2038.127857834507,29.743906637442237,98.33464461416105,1.443721598895063
04/12/21 09:55:18 AM,40,LCA-3013,C1-052,,,1313.9452889543159,59.51447937,187477.66010901652,,4453.75694767198,,,21.63311561691648,14.985870222726724,8.5679956252512,,28.66218884,0.048183317,59.51447937,9.053000659,0.810893456,98.5347279249681,79.396945712033,1.46141201728e-05,702.200056981864,0.0004529146802034,2039.24938628145,30.324894001024322,21.63311561691648,12510.295186241403,21881.157310175444,0.3637617570105484,C1-052,K3,0.6927282453484509,0.011026018480093828,1.1522621334038912,0.7373523859254498,2039.24938628145,30.20111124216768,98.30946703322823,1.4435675269701
04/12/21 09:55:18 AM,40,LCA-3013,C1-052,,,1313.5926650267402,58.71975161,187488.92780640867,,4489.674877451839,,,20.859225867354237,14.444935167211199,8.25835475549664,,28.64590352,0.04782792599999999,58.71975161,9.01592842,0.807470664,98.5821352004059,79.6937740007087,1.46031877857e-05,702.3128648083659,0.0004591729770552,2032.5567264985125,29.23339639399776,20.859225867354237,12979.561738151164,22702.939430110917,0.36375145556488847,C1-052,K3,0.6924962248871501,0.011028945508323217,1.1495094057728945,0.7373523859254498,2032.5567264985125,29.117580622850877,98.365811202819,1.4440511934385794
04/12/21 09:55:19 AM,40,LCA-3013,C1-052,,,1313.498081540838,58.61318482,187562.7157265113,,4525.45958507104,,,20.98122014202912,14.528836735240322,8.34120991439424,,28.72969749,0.04787872,58.61318482,9.016213201000001,0.8101150220000001,98.5721177303544,79.73063728340321,1.46015795942e-05,702.671872713743,0.0004600239955638,2032.281316495034,29.438937963100802,20.98122014202912,12909.685692287381,22486.27209379283,0.3647220332420058,C1-052,K3,0.692468628463436,0.011029730882556382,1.1491402864818059,0.7373523859254498,2032.281316495034,29.322430056423357,98.35473573031427,1.4441087421085999
04/12/21 09:55:19 AM,40,LCA-3013,C1-052,,,1313.439108799962,58.55405881,187375.969537092,,4561.25358873476,,,21.251530647446398,14.715597631391999,8.47210395203424,,28.78580546,0.047841839000000004,58.55405881,9.006707795,0.80854719,98.55085451277141,79.75063951924,1.46006646062e-05,702.909653768974,0.0004604961626325,2029.4205542239279,29.84170611591936,21.251530647446398,12733.153911287493,22116.816625237592,0.3653705789490497,C1-052,K3,0.6924488346518343,0.011030220619485467,1.1489354895568344,0.7373523859254498,2029.4205542239279,29.72363459948064,98.3307460163801,1.4441500222941432
