DateTime,choke,Annular A,Annular B,WHP,WHT,DnChkP,DnChokT,SepMode,GasFlowRate,GasVol,OilFlowRate,OilVol,WaterFlowRate,WaterVol,well,sp,dp,gasT,plate,GOR,OilTemp,WCFlow
2021-06-24 18:00:00,16,3262.02,,3786.08,25.16,621.94,,TEST,106106.77,34014264.68777784,135.15,34308.24448606407,29.279583333333335,14763.677080037309,BAN-1001,611.98,118.79,22.09,1.5,785.1037365889753,21.36,17.806761252917283
2021-06-24 19:00:00,16,3265.14,,3784.58,26.56,625.22,,TEST,106388.51,34018697.54236117,133.55,34313.8090693974,29.75958333333333,14764.917062676197,BAN-1001,614.28,119.28,22.65,1.5,796.619318607263,21.31,18.222802805509982
2021-06-24 20:00:00,16,3265.77,,3784.48,23.19,620.68,,TEST,106197.6,34023122.44236117,134.48,34319.41240273073,29.599583333333328,14766.150378648419,BAN-1001,613.68,119.48,23.37,1.5,789.6906603212375,21.9,18.039772366559927
2021-06-24 21:00:00,16,3266.83,,3786.63,24.07,624.16,,TEST,106292.92,34027551.31402784,135.48,34325.05740273073,30.679583333333326,14767.428694620641,BAN-1001,612.0,118.48,21.05,1.5,784.5653971065841,19.76,18.463926496365186
2021-06-24 22:00:00,16,3263.96,,3785.03,26.92,623.55,,TEST,106306.25,34031980.741111174,135.61,34330.707819397394,29.679583333333326,14768.665343926197,BAN-1001,612.32,119.74,22.95,1.5,783.9115846913944,21.36,17.956112378527582
2021-06-24 23:00:00,16,3262.06,,3782.71,27.71,625.69,,TEST,106345.37,34036411.798194505,134.95,34336.33073606406,30.75958333333333,14769.946993231753,BAN-1001,614.89,119.51,23.33,1.5,788.0353464246017,21.65,18.5623442619241
2021-06-25 00:00:00,16,3259.47,,3780.58,28.54,622.66,,TEST,106137.57,34040834.196944505,134.92,34341.95240273073,29.83958333333333,14771.190309203976,BAN-1001,613.41,119.38,23.33,1.5,786.6703972724579,21.71,18.11098494523586
2021-06-25 01:00:00,16,3259.36,,3779.64,26.55,623.03,,TEST,106156.25,34045257.37402784,133.79,34347.52698606406,30.099583333333328,14772.444458509532,BAN-1001,613.38,119.66,23.68,1.5,793.4542940429031,21.96,18.365769636569336
2021-06-25 02:00:00,16,3259.54,,3777.62,28.99,622.55,,TEST,106113.21,34049678.75777784,134.34,34353.124486064065,29.47958333333333,14773.672774481754,BAN-1001,612.86,119.75,23.79,1.5,789.8854399285395,22.32,17.9951521872385
2021-06-25 03:00:00,16,3259.52,,3778.06,26.35,622.78,,TEST,106028.34,34054096.60527784,134.8,34358.741152730734,29.279583333333335,14774.892757120644,BAN-1001,613.09,119.97,24.46,1.5,786.5603857566765,22.84,17.844745055118068
2021-06-25 04:00:00,16,3255.75,,3777.07,28.95,621.67,,TEST,106126.01,34058518.52236117,134.8,34364.3578193974,29.039583333333333,14776.102739759534,BAN-1001,612.13,119.98,23.84,1.5,787.2849406528189,22.03,17.72440013732945
2021-06-25 05:00:00,16,3253.27,,3775.65,27.83,621.25,,TEST,106224.6,34062944.547361165,134.09,34369.944902730735,29.33958333333333,14777.325222398422,BAN-1001,611.09,119.99,23.18,1.5,792.1888283988367,20.95,17.952431092901886
2021-06-25 06:00:00,16,3250.6,,3774.19,26.33,620.45,,TEST,106555.6,34067384.364027835,135.14,34375.57573606407,29.01958333333333,14778.534371703978,BAN-1001,609.58,119.73,21.23,1.5,788.4830546100342,18.85,17.67766629524624
2021-06-25 07:00:00,16,3249.21,,3772.94,27.89,618.27,,TEST,106567.36,34071824.6706945,132.63,34381.10198606407,27.42,14779.676871703978,BAN-1001,608.76,119.91,21.18,1.5,803.4936288924075,18.75,17.13214620431115
2021-06-25 08:00:00,16,3248.36,,3773.23,25.8,616.84,,TEST,106614.06,34076266.9231945,132.89,34386.63906939741,26.7,14780.789371703977,BAN-1001,607.37,119.68,20.24,1.5,802.2730077507714,17.69,16.73037157716649
2021-06-25 09:00:00,16,3246.08,,3771.87,26.91,617.44,,TEST,106841.2,34080718.63986117,134.16,34392.22906939741,26.15,14781.87895503731,BAN-1001,607.17,119.75,19.55,1.5,796.3714967203339,17.48,16.312145218638886
2021-06-25 10:00:00,16,3244.45,,3770.04,28.25,619.39,,TEST,106830.55,34085169.91277783,132.18,34397.736569397406,27.94,14783.043121703977,BAN-1001,606.04,120.16,19.79,1.5,808.2202299894084,17,17.449412940294778
2021-06-25 11:00:00,16,3259.54,,3771.66,30.13,625.32,,TEST,106587.88,34089611.0744445,134.39,34403.33615273074,24.4,14784.059788370643,BAN-1001,608.67,120.34,21.7,1.5,793.1235955056181,18.28,15.366206939983625
2021-06-25 12:00:00,16,3315.68,,3773.68,33.4,630.12,,TEST,106013.57,34094028.30652784,130.76,34408.784486064076,27.92,14785.223121703977,BAN-1001,614.45,120.33,25.5,1.5,810.7492352401347,21.46,17.595160070582306
2021-06-25 13:00:00,16,3362.58,,3777.68,31.14,627.6,,TEST,105239.51,34098413.28611117,132.92,34414.32281939741,26.01,14786.306871703977,BAN-1001,618.93,119.68,28.68,1.5,791.7507523322299,23.6,16.365695589253136
2021-06-25 14:00:00,16,3259.98,,3779.06,30.55,631.9,,TEST,106022.63,34102830.8956945,133.92,34419.90281939741,24.85,14787.342288370644,BAN-1001,619.85,119.4,25.87,1.5,791.6863052568699,23.11,15.651571455564655
2021-06-25 15:00:00,16,3253.75,,3772.91,25.89,624.64,,TEST,106039.56,34107249.2106945,132.65,34425.42990273074,26.67,14788.453538370644,BAN-1001,616.93,118.3,23.21,1.5,799.393592159819,21.54,16.739894551845342
2021-06-25 16:00:00,16,3240.9,,3776.67,29.15,628.36,,TEST,106076.47,34111669.063611165,134.39,34431.02948606408,25.33,14789.50895503731,BAN-1001,614.8,118.55,22.77,1.5,789.3181784358956,22.94,15.859003255697473
2021-06-25 17:00:00,16,3130.21,,3772.38,26.63,624.9,,TEST,106025.72,34116086.8019445,133.67,34436.59906939741,25.99,14790.591871703977,BAN-1001,614.69,117.94,21.99,1.5,793.1900950100995,22.13,16.278341475635724
2021-06-25 18:00:00,16,3093.07,,3772.55,24.24,615.96,,TEST,105382.96,34120477.758611165,135.76,34442.25573606408,24.34,14791.606038370643,BAN-1001,612.88,116.16,20.73,1.5,776.2445492044786,19.88,15.202998126171144
2021-06-25 19:00:00,16,2998.19,,3770.48,23.32,629.81,,TEST,106265.84,34124905.5019445,133.46,34447.816569397415,24.92,14792.644371703977,BAN-1001,608.6,117.73,18.95,1.5,796.2373744942304,17.08,15.734309887612074
2021-06-25 20:00:00,16,3027.81,,3769.04,23.4,622.03,,TEST,106397.08,34129338.71361116,132.98,34453.35740273075,25.26,14793.696871703976,BAN-1001,608.05,117.66,18.25,1.5,800.0983606557378,16.08,15.96309403437816
2021-06-25 21:00:00,16,3088.07,,3768.75,25.22,620.1,,TEST,106618.42,34133781.14777783,133.3,34458.911569397416,24.28,14794.708538370644,BAN-1001,613.9,117.73,19.53,1.5,799.8381095273818,16.91,15.408046706434828
2021-06-25 22:00:00,16,3106.77,,3764.75,26.21,613.49,,TEST,106484.37,34138217.996527836,134.69,34464.52365273075,22.97,14795.665621703976,BAN-1001,605.04,120.31,20.8,1.5,790.5885366396911,18.57,14.569326398579221
2021-06-25 23:00:00,16,2985.4,,3762.17,25.83,611.83,,TEST,106332.73,34142648.5269445,134.17,34470.114069397416,22.69,14796.611038370644,BAN-1001,602.09,120.96,21.24,1.5,792.5223969590818,19.45,14.465128139742447
2021-06-26 00:00:00,16,2945.21,,3764.57,24.5,612.78,,TEST,106866.01,34147101.27736117,132.86,34475.64990273075,24.96,14797.651038370645,BAN-1001,600.04,120.07,17.61,1.5,804.3505193436699,14.51,15.815485996705107
2021-06-26 01:00:00,16,2868.26,,3760.71,24.22,607.99,,TEST,107218.04,34151568.695694506,132.13,34481.15531939742,24.99,14798.692288370645,BAN-1001,600.16,120.09,16.58,1.5,811.4587149019904,13.86,15.905040733197554
2021-06-26 02:00:00,16,2825.34,,3758.02,26.54,609.5,,TEST,106861.94,34156021.27652784,133.33,34486.71073606409,23.33,14799.664371703979,BAN-1001,599.46,121.32,19.18,1.5,801.4845871146778,16.68,14.892123069066765
2021-06-26 03:00:00,16,2733.87,,3757.26,24.91,607.39,,TEST,106745.69,34160469.01361117,135.17,34492.34281939742,22.42,14800.598538370645,BAN-1001,597.37,121.15,18.63,1.5,789.7143596951987,15.72,14.226791040040615
2021-06-26 04:00:00,16,2647.56,,3755.45,22.56,607.73,,TEST,106981.46,34164926.5744445,132.85,34497.87823606408,23.96,14801.596871703978,BAN-1001,595.52,121.11,17.23,1.5,805.280090327437,13.96,15.27963777820292
2021-06-26 05:00:00,16,2664.66,,3757.64,23.72,605.81,,TEST,107172.07,34169392.07736117,133.79,34503.45281939742,24.02,14802.597705037311,BAN-1001,595.17,120.83,16.13,1.5,801.0469392331266,12.85,15.220835181547429
2021-06-26 06:00:00,16,2616.69,,3754.29,23.33,604.57,,TEST,107308.79,34173863.2769445,132.74,34508.98365273075,24.04,14803.599371703978,BAN-1001,593.8,120.5,14.8,1.5,808.4133644718999,11.01,15.333588467916826
2021-06-26 07:00:00,16,2623.78,,3753.73,22.71,603.92,,TEST,107272.62,34178332.969444506,134.68,34514.59531939741,24.64,14804.626038370645,BAN-1001,592.56,120.49,14.51,1.5,796.4999999999999,10.8,15.465729349736382
2021-06-26 08:00:00,16,2644.74,,3755.49,23.78,605.74,,TEST,107118.16,34182796.22611117,129.65,34519.99740273075,26.83,14805.743955037311,BAN-1001,594.69,121.14,16.56,1.5,826.2102583879675,13.54,17.14596114519427
2021-06-26 09:00:00,16,2585.74,,3754.23,23.76,605.15,,TEST,106862.31,34187248.82236117,135.89,34525.65948606408,22.76,14806.692288370645,BAN-1001,596.58,120.62,17.26,1.5,786.3883287953493,14.12,14.346044752600065
2021-06-26 10:00:00,16,2775.91,,3755.18,24.99,607.77,,TEST,107333.68,34191721.059027836,135.98,34531.325319397416,21.89,14807.604371703977,BAN-1001,593.91,120.71,15.06,1.5,789.3343138696868,11.27,13.865838981440426
2021-06-26 11:00:00,16,3142.57,,3761.97,26.1,615.97,,TEST,107013.95,34196179.97361117,133.43,34536.88490273075,25.34,14808.660205037311,BAN-1001,598.17,120.22,16.75,1.5,802.0231582102974,12.43,15.96019399130818
2021-06-26 12:00:00,16,3415.52,,3765.56,27.78,620.18,,TEST,106748.34,34200627.821111165,132.4,34542.40156939742,25.28,14809.713538370645,BAN-1001,604.24,119.89,19.08,1.5,806.2563444108761,14.78,16.032470826991375
2021-06-26 13:00:00,16,3452.39,,3761.76,26.79,618.67,,TEST,106279.67,34205056.1406945,137.61,34548.13531939742,20.68,14810.57520503731,BAN-1001,606.82,119.18,20.41,1.5,772.3251943899425,16.05,13.064628214037525
2021-06-26 14:00:00,16,3541.79,,3763.96,27.53,623.18,,TEST,107427.73,34209532.29611117,134.75,34553.74990273076,26.45,14811.677288370644,BAN-1001,610.13,118.16,19.34,1.5,797.2373283858998,17.33,16.40818858560794
2021-06-26 15:00:00,16,3461.6,,3766.93,27.89,621.55,,TEST,106560.37,34213972.31152783,135.19,34559.382819397426,22.43,14812.611871703977,BAN-1001,611.06,118.15,19.41,1.5,788.2267179525113,18.09,14.2304276107093
2021-06-26 16:00:00,16,3385.21,,3762.26,28.09,622.3,,TEST,106750.09,34218420.2319445,135.76,34565.039486064095,22.13,14813.53395503731,BAN-1001,609.17,119.17,19.65,1.5,786.3147466116677,19.83,14.016087149281145
2021-06-26 17:00:00,16,3307.55,,3762.66,28.37,624.53,,TEST,106522.45,34222858.66736117,133.07,34570.58406939743,25.09,14814.579371703976,BAN-1001,611.4,118.58,20.26,1.5,800.499361238446,20.48,15.863682346990391
2021-06-26 18:00:00,16,3247.37,,3757.42,27.39,618.96,,TEST,106351.97,34227289.99944451,133.81,34576.1594860641,24.11,14815.58395503731,BAN-1001,609.59,118.97,20.22,1.5,794.7983708243031,19.76,15.26722391084093
2021-06-26 19:00:00,16,3086.66,,3760.57,27.13,613.17,,TEST,106381.45,34231722.559861176,135.91,34581.822402730766,22.27,14816.511871703977,BAN-1001,605.7,119.53,20.21,1.5,782.7345302038113,17.97,14.078897458591477
2021-06-26 20:00:00,16,2957.92,,3757.28,24.6,614.04,,TEST,106157.94,34236145.80736118,132.38,34587.3382360641,24.84,14817.546871703977,BAN-1001,604.62,118.76,19.36,1.5,801.9182655990331,16.65,15.799516600941358
2021-06-26 21:00:00,16,2892.98,,3753.04,24.75,612.41,,TEST,106948.11,34240601.97861118,133.03,34592.88115273076,24.92,14818.58520503731,BAN-1001,603.0,118.96,16.76,1.5,803.9397880177404,13.82,15.777144666033557
2021-06-26 22:00:00,16,2847.69,,3751.98,23.24,610.27,,TEST,107011.25,34245060.780694515,138.36,34598.64615273076,20.46,14819.437705037311,BAN-1001,600.21,119.52,16.44,1.5,773.4262069962416,13.3,12.88250850018889
2021-06-26 23:00:00,16,2939.84,,3751.15,24.58,611.64,,TEST,106977.22,34249518.16486118,135.54,34604.29365273076,22.99,14820.395621703978,BAN-1001,599.7,119.43,16.27,1.5,789.2667847129999,13.27,14.501987005614078
2021-06-27 00:00:00,16,3120.63,,3748.26,24.14,611.57,,TEST,107271.02,34253987.79069451,134.17,34609.88406939743,23.71,14821.383538370645,BAN-1001,599.18,119.62,15.45,1.5,799.5156890512038,12.25,15.017734988598939
2021-06-27 01:00:00,16,3190.18,,3750.74,23.09,604.87,,TEST,107358.82,34258461.07486118,133.28,34615.437402730764,24.82,14822.417705037311,BAN-1001,598.19,119.07,14.11,1.5,805.513355342137,10.96,15.698924731182796
2021-06-27 02:00:00,16,3189.99,,3752.15,23.78,609.42,,TEST,107562.35,34262942.83944451,134.82,34621.054902730764,22.6,14823.359371703978,BAN-1001,598.18,118.96,13.37,1.5,797.8219106957425,10.33,14.356498538940416
2021-06-27 03:00:00,16,3199.18,,3749.05,23.48,609.02,,TEST,107408.9,34267418.21027784,134.89,34626.67531939743,24.17,14824.366455037312,BAN-1001,598.12,119.03,13.89,1.5,796.2702943138854,10.81,15.195523701747767
2021-06-27 04:00:00,16,3195.09,,3749.09,21.26,607.81,,TEST,107415.66,34271893.862777844,134.31,34632.27156939743,23.73,14825.355205037313,BAN-1001,597.85,118.66,13.29,1.5,799.7592137592138,10.29,15.015186028853456
2021-06-27 05:00:00,16,3180.92,,3749.92,22.3,605.6,,TEST,107360.08,34276367.19944451,135.56,34637.91990273076,23.17,14826.320621703979,BAN-1001,596.05,119.21,13.62,1.5,791.9746237828268,10.68,14.597114597114597
2021-06-27 06:00:00,16,3189.51,,3746.46,22.24,603.83,,TEST,107550.39,34280848.46569451,134.41,34643.52031939743,22.95,14827.276871703978,BAN-1001,594.66,119.54,13.05,1.5,800.1665798675693,9.83,14.584392475851551
2021-06-27 07:00:00,16,3193.09,,3745.21,22.15,606.79,,TEST,107777.01,34285339.17444451,133.27,34649.0732360641,24.09,14828.280621703978,BAN-1001,594.29,119.58,12.33,1.5,808.7117130637051,9.01,15.308845958312148
2021-06-27 08:00:00,16,3198.8,,3745.34,22.8,605.57,,TEST,107657.55,34289824.905694515,133.37,34654.63031939743,23.57,14829.262705037312,BAN-1001,593.57,119.66,12.56,1.5,807.2096423483542,9.17,15.018478399388302
2021-06-27 09:00:00,16,3192.21,,3742.77,19.56,605.28,,TEST,107429.34,34294301.12819451,134.07,34660.21656939743,22.76,14830.211038370646,BAN-1001,594.77,119.33,13.17,1.5,801.2929066905348,9.5,14.51252949053115
2021-06-27 10:00:00,16,3278.3,,3743.3,21.62,607.18,,TEST,107379.32,34298775.26652785,136.03,34665.8844860641,26.12,14831.299371703979,BAN-1001,593.16,119.72,13.34,1.5,789.3796956553701,9.89,16.10854147394388
2021-06-27 11:00:00,16,3519.77,,3749.02,26.77,597.24,,TEST,107254.15,34303244.18944451,133.91,34671.46406939743,23.96,14832.297705037312,BAN-1001,589.19,122.18,15.72,1.5,800.9420506310208,11.37,15.177044403623235
2021-06-27 12:00:00,16,3706.49,,3748.72,30.09,620.01,,TEST,106295.55,34307673.170694515,130.92,34676.91906939743,24.65,14833.324788370644,BAN-1001,600.35,121.73,21.87,1.5,811.9122364802934,16.99,15.844957253969275
2021-06-27 13:00:00,16,3819.72,,3752.64,28.75,614.82,,TEST,105876.2,34312084.67902785,134.48,34682.52240273076,21.93,14834.238538370644,BAN-1001,613.41,119.06,23.68,1.5,787.3007138607971,18.07,14.02084265711911
2021-06-27 14:00:00,16,3889.26,,3751.97,26.92,609.31,,TEST,106268.79,34316512.54527785,135.34,34688.16156939743,20.77,14835.103955037312,BAN-1001,607.6,120.48,22.49,1.5,785.1986847938524,18.75,13.304721030042918
2021-06-27 15:00:00,16,3743.8,,3756.16,27.47,641.41,,TEST,106172.38,34320936.39444452,132.96,34693.70156939743,25.07,14836.148538370646,BAN-1001,611.4,117.88,20.29,1.5,798.5287304452467,18.74,15.864076441182053
2021-06-27 16:00:00,16,3629.82,,3753.14,27.42,644.85,,TEST,106524.68,34325374.922777854,132.61,34699.226986064095,25.39,14837.206455037312,BAN-1001,632.6,112.91,18.7,1.5,803.2929643314983,18.96,16.069620253164558
2021-06-27 17:00:00,16,3601.8,,3751.39,27.66,629.84,,TEST,106455.72,34329810.577777855,136.01,34704.89406939743,22.39,14838.13937170398,BAN-1001,630.01,113.58,19.09,1.5,782.7050952135872,19.5,14.135101010101012
2021-06-27 18:00:00,16,3542.7,,3751.87,25.61,618.05,,TEST,106255.14,34334237.875277855,136.7,34710.58990273076,21.1,14839.018538370647,BAN-1001,611.38,117.93,20.17,1.5,777.2870519385516,20.12,13.37135614702155
2021-06-27 19:00:00,16,3343.31,,3749.47,27.27,614.85,,TEST,105769.26,34338644.92777786,135.92,34716.25323606409,22.08,14839.938538370647,BAN-1001,606.07,118.84,21.25,1.5,778.1728958210713,19.28,13.974683544303796
2021-06-27 20:00:00,16,3178.95,,3748.25,26.76,611.93,,TEST,106175.84,34343068.92111119,129.15,34721.63448606409,27.1,14841.067705037314,BAN-1001,603.0,120.2,20.97,1.5,822.1125822686797,18.08,17.344
2021-06-27 21:00:00,16,3200.69,,3744.96,24.42,609.35,,TEST,106522.0,34347507.33777785,135.37,34727.27490273076,21.93,14841.981455037314,BAN-1001,600.47,119.99,18.73,1.5,786.8951761837925,15.84,13.941513032422122
2021-06-27 22:00:00,16,3123.06,,3741.53,22.85,605.54,,TEST,106995.22,34351965.47194452,136.78,34732.97406939742,19.76,14842.804788370648,BAN-1001,596.49,119.87,15.79,1.5,782.2431642052932,12.43,12.622971764405266
2021-06-27 23:00:00,16,3087.34,,3743.56,22.96,604.56,,TEST,107234.39,34356433.57152785,134.0,34738.55740273076,23.62,14843.788955037315,BAN-1001,593.47,119.6,13.71,1.5,800.2566417910448,10.45,14.985407943154422
2021-06-28 00:00:00,16,3080.38,,3736.65,23.29,603.39,,TEST,107270.65,34360903.18194452,134.89,34744.177819397424,23.11,14844.751871703982,BAN-1001,591.76,120.16,13.82,1.5,795.2453851286234,10.54,14.626582278481012
2021-06-28 01:00:00,16,3081.68,,3738.98,22.23,602.5,,TEST,106896.58,34365357.206111185,135.81,34749.83656939743,22.98,14845.709371703982,BAN-1001,591.3,119.79,14.3,1.5,787.1038951476327,10.92,14.47194407708294
2021-06-28 02:00:00,16,3076.57,,3735.92,22.52,602.91,,TEST,107584.57,34369839.89652785,131.47,34755.31448606409,23.57,14846.691455037317,BAN-1001,590.81,120.51,13.04,1.5,818.3203012094015,9.56,15.20252837977296
2021-06-28 03:00:00,8,3074.75,,3958.21,18.72,621.35,,TEST,80559.26,34373196.53236118,104.49,34759.66823606409,18.91,14847.479371703983,BAN-1001,626.8,71.29,12.46,1.5,770.9757871566657,8.84,15.324149108589951
2021-06-28 04:00:00,8,3052.24,,3972.81,12.92,599.19,,TEST,30769.51,34374478.595277846,40.43,34761.35281939743,0.0,14847.479371703983,BAN-1001,606.47,9.23,7.11,1.5,761.0563937670047,5.35,0.0
2021-06-28 05:00:00,8,2988.04,,4052.79,11.87,630.75,,TEST,26565.01,34375585.47069451,42.64,34763.12948606409,0.0,14847.479371703983,BAN-1001,626.01,7.23,4.58,1.5,623.0068011257035,2.95,0.0
2021-06-28 06:00:00,-,2896.28,,4112.91,5.56,647.7,,TEST,0.0,34375585.47069451,0.0,34763.12948606409,0.0,14847.479371703983,BAN-1001,652.27,0.0,-,1.5,0.0,-,0.0
2021-06-28 07:00:00,-,2825.58,,4127.03,-,643.74,,TEST,5333.57,34375807.70277785,0.0,34763.12948606409,0.0,14847.479371703983,BAN-1001,648.05,0.0,-,1.5,0.0,-,0.0
2021-06-28 08:00:00,-,2677.05,,4138.97,-,637.23,,TEST,5486.46,34376036.30527785,0.0,34763.12948606409,0.0,14847.479371703983,BAN-1001,642.8,0.0,-,1.5,0.0,-,0.0
2021-06-28 09:00:00,-,2589.0,,4150.12,-,633.18,,TEST,5514.95,34376266.09486118,0.0,34763.12948606409,0.0,14847.479371703983,BAN-1001,637.17,0.0,-,1.5,0.0,-,0.0
2021-06-28 10:00:00,-,2619.47,,4160.22,-,571.41,,TEST,5416.16,34376491.76819451,3.24,34763.264486064094,0.0,14847.479371703983,BAN-1001,615.37,0.0,-,1.5,1671.6543209876543,-,0.0
2021-06-28 11:00:00,-,2841.65,,4172.55,-,591.65,,TEST,4995.71,34376699.92277785,0.0,34763.264486064094,0.0,14847.479371703983,BAN-1001,583.94,0.0,-,1.5,0.0,-,0.0
2021-06-28 12:00:00,8,2928.05,,3992.87,10.65,531.57,,TEST,4580.67,34376890.784027845,21.35,34764.154069397424,0.82,14847.51353837065,BAN-1001,573.24,0.0,-,1.5,214.5512880562061,-,3.6986919260261613
2021-06-28 13:00:00,10,3226.42,,3971.29,13.46,447.99,,TEST,3921.3,34377054.17152785,18.27,34764.91531939743,0.0,14847.51353837065,BAN-1001,479.14,0.0,-,1.5,214.6305418719212,-,0.0
2021-06-28 14:00:00,12,3338.78,,4056.53,19.56,474.65,,TEST,52374.78,34379236.45402785,28.34,34766.09615273076,9.13,14847.893955037316,BAN-1001,467.56,52.94,11.23,1.5,1848.0868031051516,12.32,24.366159594342143
2021-06-28 15:00:00,12,3331.15,,4021.92,17.19,458.54,,TEST,71392.71,34382211.150277846,107.29,34770.56656939742,9.89,14848.306038370649,BAN-1001,452.58,72.44,13.32,1.5,665.4181191164134,18.16,8.4400068271036
2021-06-28 16:00:00,14,3268.88,,3981.65,21.26,547.91,,TEST,63013.91,34384836.72986118,128.59,34775.92448606409,11.08,14848.767705037315,BAN-1001,502.03,66.96,14.58,1.5,490.0374057080644,21.42,7.932984892961981
2021-06-28 17:00:00,16,3192.24,,3869.88,24.06,602.53,,TEST,91217.87,34388637.47444451,124.57,34781.114902730755,12.11,14849.272288370648,BAN-1001,558.39,96.04,17.49,1.5,732.2619410773059,23.09,8.86011120866257
2021-06-28 18:00:00,16,3189.59,,3895.35,25.41,571.2,,TEST,110109.52,34393225.37111118,149.6,34787.348236064085,15.83,14849.931871703982,BAN-1001,550.28,143.03,20.29,1.5,736.0262032085562,22.59,9.569001994801427
2021-06-28 19:00:00,16,2987.31,,3883.49,23.64,620.63,,TEST,110794.64,34397841.81444451,146.99,34793.472819397415,17.71,14850.66978837065,BAN-1001,593.88,132.87,20.36,1.5,753.756309953058,19.8,10.752884031572556
2021-06-28 20:00:00,16,2778.99,,3866.81,23.55,609.45,,TEST,110707.19,34402454.61402784,150.37,34799.738236064084,11.89,14851.165205037316,BAN-1001,602.87,129.58,19.49,1.5,736.2318946598391,17.42,7.327745593491927
2021-06-28 21:00:00,16,2639.66,,3855.54,21.07,624.52,,TEST,110617.37,34407063.671111174,145.87,34805.81615273075,17.94,14851.912705037315,BAN-1001,612.35,123.99,15.5,1.5,758.3284431342976,12.49,10.951712349673402
2021-06-28 22:00:00,16,2556.23,,3845.82,20.4,622.32,,TEST,110841.54,34411682.068611175,146.66,34811.926986064085,16.98,14852.620205037316,BAN-1001,614.09,122.51,13.45,1.5,755.7721260057275,10.51,10.37643607919824
2021-06-28 23:00:00,16,2501.48,,3835.43,21.01,618.79,,TEST,111015.92,34416307.73194451,144.55,34817.949902730754,16.84,14853.321871703982,BAN-1001,609.89,123.16,12.51,1.5,768.0105153925977,9.53,10.434351570729289
2021-06-29 00:00:00,16,2492.66,,3826.54,19.57,617.36,,TEST,110621.24,34420916.95027784,144.4,34823.966569397424,18.54,14854.09437170398,BAN-1001,606.84,122.35,11.66,1.5,766.0750692520776,8.68,11.37842150484841
2021-06-29 01:00:00,16,2467.61,,3820.06,19.78,615.38,,TEST,110300.19,34425512.791527845,141.7,34829.87073606409,19.64,14854.912705037314,BAN-1001,604.97,122.06,11.62,1.5,778.4064220183487,8.4,12.173050700384284
2021-06-29 02:00:00,16,2429.29,,3813.85,21,615.32,,TEST,110164.14,34430102.964027844,140.6,34835.72906939742,18.18,14855.670205037313,BAN-1001,602.5,122.4,11.69,1.5,783.5287339971551,8.44,11.44980476130495
2021-06-29 03:00:00,16,2410.91,,3808.67,20.84,610.99,,TEST,109548.85,34434667.499444515,141.01,34841.60448606409,21.91,14856.58312170398,BAN-1001,601.38,121.54,11.98,1.5,776.8871002056593,8.61,13.448318192978151
2021-06-29 04:00:00,16,2386.0,,3804.33,20.41,638.09,,TEST,109204.6,34439217.691111185,141.98,34847.52031939742,23.29,14857.553538370646,BAN-1001,604.67,120.07,11.79,1.5,769.1548105366954,8.44,14.092091728686393
2021-06-29 05:00:00,10,2335.57,,3970.7,15.93,623.03,,TEST,53174.3,34441433.286944516,65.02,34850.22948606409,3.55,14857.701455037313,BAN-1001,616.28,29.27,9.34,1.5,817.8145186096586,5.78,5.177191191483156
2021-06-29 06:00:00,8,2318.97,,3941.63,14.98,624.12,,TEST,48341.35,34443447.509861186,74.46,34853.33198606409,0.0,14857.701455037313,BAN-1001,622.24,21.91,6.05,1.5,649.2257587966694,3.08,0.0
2021-06-29 07:00:00,8,2309.55,,3946.89,13.19,613.16,,TEST,48738.23,34445478.26944452,61.83,34855.90823606409,9.28,14858.08812170398,BAN-1001,616.18,22.34,4.89,1.5,788.2618469998383,2.77,13.050203909436084
2021-06-29 08:00:00,8,2298.0,,4014.84,13.64,612.4,,TEST,47828.49,34447471.123194516,83.15,34859.372819397424,0.0,14858.08812170398,BAN-1001,610.98,21.74,4.82,1.5,575.2073361395069,2.37,0.0
2021-06-29 09:00:00,8,2267.61,,3954.91,12.58,631.91,,TEST,48238.6,34449481.064861186,63.73,34862.02823606409,9.28,14858.474788370648,BAN-1001,636.63,21.5,4.98,1.5,756.9213871018359,2.38,12.710587590740996
2021-06-29 10:00:00,8,2425.91,,3918.26,17.45,638.14,,TEST,48083.13,34451484.52861118,78.36,34865.29323606409,0.0,14858.474788370648,BAN-1001,638.2,21.05,5.47,1.5,613.6183001531393,2.91,0.0
2021-06-29 11:00:00,8,2597.96,,3832.37,17.68,657.14,,TEST,47862.24,34453478.78861118,71.98,34868.29240273076,5.5,14858.703955037314,BAN-1001,650.72,20.73,8.84,1.5,664.9380383439844,5.5,7.098606091894682
2021-06-29 12:00:00,8,2847.58,,3922.8,22.5,663.41,,TEST,45516.27,34455375.29986118,70.01,34871.209486064094,7.43,14859.013538370647,BAN-1001,659.45,18.93,11.96,1.5,650.1395514926438,8.23,9.59452479338843
2021-06-29 13:00:00,8,2979.87,,4119.44,20.24,625.16,,TEST,41100.16,34457087.806527846,58.3,34873.63865273076,7.79,14859.33812170398,BAN-1001,613.99,19.76,16,1.5,704.9770154373929,11.2,11.78695717960357
2021-06-29 14:00:00,-,3001.63,,4164.97,17.9,554.99,,TEST,0.0,34457087.806527846,0.0,34873.63865273076,0.0,14859.33812170398,BAN-1001,588.82,0.0,0,1.5,0.0,11.84,0.0
