DATE & TIME,CHOKE,WELL Name,Test,Well Head Pressure  psig,Well Head Temp deg C,Sep. Static Pressure psig,Sep. Gas Temp deg C,Gas Rate Sm3/d,Gas Cumm. Sm3,GOR (Gas/Oil Ratio) m3/m3,Oil Density  g/cm3,Oil Temp deg C, Raw Oil Flow  m3/d,Oil Flow Sm3/d,Water Flow Rate m3/d,WaterDensity Kg/m3,Flow Water Cut  %,DP[Bar],Temperature[C],Velocity[m/s],Quality,GVF[%],GasDen[kg/m3],GasVisc[cP],LiqDen[kg/m3],LiqVisc[cP],Qg[m3/d],Ql[m3/d],Qo[m3/d],GOR,GWR,WLR,Meter,pad,shrinkage,Fp,Ft,Fz,Gas Rate Act m3/d,Liq Rate Act m3/d,GVF,Bo
4/12/2021 9:54,40,LCA-3005,C1-052,,,1308.774827,55.36525299,109807.2548,,0.0,,,48.09492405,33.26708989,19.68460514,,29.29430764,0.020413266,55.36525299,5.393279074,0.601289938,94.34619844,80.75245945,1.4499999999999998e-05,705.837288,0.000487011,1135.0858449999998,68.02129000000001,48.09492405,3300.777289600187,5578.331595631895,0.37174645927477123,Post-Processed,G7,0.6916964845482483,0.011069093207016927,1.1378903061211925,0.7373523859254498,1135.0858449999998,67.77952919,93.76790325567384,1.445720807231089
4/12/2021 9:54,40,LCA-3005,C1-052,,,1309.227256,55.47912633,109439.5148,,3300.7772879999998,,,49.68706232,34.3659442,20.69880978,,29.66285445,0.020550842,55.47912633,5.387397891,0.592328424,94.11435718,80.73573619,1.4599999999999999e-05,707.2520777000001,0.000486027,1129.58927,70.64128339,49.68706232,3184.5339142464186,5287.23709059565,0.375899432648296,Post-Processed,G7,0.6916477367623934,0.011065310623596596,1.1382847333769508,0.7373523859254498,1129.58927,70.3858721,93.52347060430142,1.4458227025812374
4/12/2021 9:54,40,LCA-3005,C1-052,,,1309.301527,55.04965456,108664.0219,,3261.932895,,,55.08517816,38.08834818,23.23281804,,29.91668422,0.020972339,55.04965456,5.3668988660000005,0.583915269,93.40137305,80.92257746,1.4499999999999998e-05,708.338305,0.00048974,1112.550676,78.59956046,55.08517816,2852.9465595743254,4677.177848718691,0.37887110556000125,Post-Processed,G7,0.6914445854993673,0.011064689919581787,1.1367971562876442,0.7373523859254498,1112.550676,78.3179962,92.78931621753819,1.4462474954197397
4/12/2021 9:54,40,LCA-3005,C1-052,,,1309.629718,54.96514013,108718.6475,,3171.124878,,,58.27135753,40.28521441,24.83094294,,30.13206435,0.021412962,54.96514013,5.382746251,0.576415871,93.00425932,80.98120595,1.4499999999999998e-05,709.1902757,0.000490471,1108.782493,83.40214577,58.27135753,2698.7233180273893,4378.353563241687,0.3813330508207576,Post-Processed,G7,0.691338182558384,0.011061947966926045,1.13650442056305,0.7373523859254498,1108.782493,83.10230047,92.38236352063632,1.446470085449894
4/12/2021 9:54,40,LCA-3005,C1-052,,,1309.242102,54.92582563,108285.7868,,3060.0934239999997,,,58.54245866,40.47620986,25.07728212,,30.24187917,0.021328221,54.92582563,5.365326611,0.572126968,92.93515745,80.97081876,1.4499999999999998e-05,709.6594947000001,0.000490811,1103.961014,83.92206952,58.54245866,2675.2946279936104,4318.083047510095,0.38254685391360904,Post-Processed,G7,0.6913992132629025,0.011065186545754538,1.1363682454904076,0.7373523859254498,1103.961014,83.61974078,92.31152238013568,1.4463424036610133
4/12/2021 9:54,40,LCA-3005,C1-052,,,1309.361968,54.93000028,108295.2855,,2976.478172,,,59.95631011,41.45225884,26.23088966,,30.68914145,0.021588836,54.93000028,5.376105432,0.585057918,92.72415207,80.97740983,1.4499999999999998e-05,711.4305469,0.000490775,1102.40932,86.50348786,59.95631011,2612.530379056178,4128.5403165391535,0.3875542175760337,Post-Processed,G7,0.6913744152024835,0.01106418484822802,1.1363827053784132,0.7373523859254498,1102.40932,86.18719976999999,92.09419081305467,1.446394280741686
4/12/2021 9:54,40,LCA-3005,C1-052,,,1310.512658,55.1332014,108483.9925,,2910.2127170000003,,,56.11008523,38.78515335,24.74219035,,30.85901618,0.021186909,55.1332014,5.36813717,0.581652618,93.1799799,80.9715512,1.4599999999999999e-05,711.9941525,0.000489018,1108.772208,81.15314844,56.11008523,2797.049466867713,4384.575131198923,0.38947308212416254,Post-Processed,G7,0.691233192589467,0.011054577968481126,1.1370865405353396,0.7373523859254498,1108.772208,80.85227558,92.55736384237177,1.446689786776362
4/12/2021 9:54,40,LCA-3005,C1-052,,,1310.481013,54.88838353,108430.0855,,2878.5701010000002,,,56.71737719,39.19954405,25.1341328,,30.96212095,0.02123984,54.88838353,5.363005392,0.588263191,93.08597859,81.0730588,1.4499999999999998e-05,712.4540178999999,0.000491135,1106.069068,82.15399716,56.71737719,2766.105783314589,4314.057157364904,0.3906839159621264,Post-Processed,G7,0.6911381659748431,0.011054841943135765,1.136238555918179,0.7373523859254498,1106.069068,81.85150999,92.46381495250233,1.446888696400539
4/12/2021 9:54,40,LCA-3005,C1-052,,,1310.988386,55.10697343,108758.3105,,2866.163453,,,52.63801256,36.37993535,23.3482592,,30.98452043,0.020838318,55.10697343,5.362107568,0.588305737,93.59720705,81.0157881,1.4599999999999999e-05,712.4685902000001,0.000489245,1114.9269279999999,76.26986422,52.63801256,2989.5135726237627,4658.090762501043,0.3909085043656322,Post-Processed,G7,0.6911342883345366,0.011050611083569289,1.1369956937556527,0.7373523859254498,1114.9269279999999,75.98627176,92.98743728032154,1.4468968142352678
4/12/2021 9:54,40,LCA-3005,C1-052,,,1311.033297,55.24350243,108616.62199999999,,2866.990166,,,54.17509781,37.4446258,23.95706579,,30.92098365,0.020993538,55.24350243,5.366029553,0.583813198,93.41472365,80.96104095,1.4599999999999999e-05,712.1863996000001,0.000488064,1112.486855,78.42482519,54.17509781,2900.7265977271427,4533.803219146228,0.39016947529669843,Post-Processed,G7,0.6911778162602269,0.011050236737715075,1.1374685942501974,0.7373523859254498,1112.486855,78.1321636,92.7974925920181,1.446805693809337
4/12/2021 9:54,40,LCA-3005,C1-052,,,1311.181413,55.21234555,108968.8696,,2874.54156,,,51.05541613,35.28656987,22.56958166,,30.91315555,0.020698578000000002,55.21234555,5.365533749,0.58328479,93.80702055,80.98455414,1.4599999999999999e-05,712.1519476,0.0004883330000000001,1119.391919,73.90034462,51.05541613,3088.111709396933,4828.129791750867,0.390098218826343,Post-Processed,G7,0.6911425377505782,0.011049002328804316,1.1373606750245349,0.7373523859254498,1119.391919,73.62499779,93.20388817829948,1.4468795442032008
